Review_ID,Review_Text,Review_Title,Rating,Review_Date,Verified_Purchase,Product_ID,Product_Name,Category,Subcategory,Brand,Price,Features,Customer_ID,Customer_Name,Age_Group,Location,Purchase_History,Helpful_Votes,Comments_Count,Media_URLs,Sentiment_Label,Aspect_Sentiments
REV_000050,"This product is okay. It works as expected and the quality is decent for the price point. Nothing particularly outstanding about it, but it gets the job done. The design is simple and functional. I would consider it a fair purchase.",It works,3,2024-09-30,False,PROD_020,PlayStation 5 Console,Toys & Games,Gaming Consoles,Sony,499.99,"4K gaming, Ray tracing, SSD storage, DualSense controller",CUST_0015,Customer_16,65+,Washington,Occasional,1,0,,Neutral,"{""fun_factor"": ""neutral"", ""quality"": ""neutral"", ""educational_value"": ""neutral"", ""durability"": ""neutral"", ""value"": ""neutral""}"
REV_000051,The MacBook Pro 16-inch is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Love it!,4,2024-12-14,False,PROD_003,MacBook Pro 16-inch,Electronics,Laptops,Apple,2499.99,"M3 Pro chip, Liquid Retina XDR, 22-hour battery",CUST_0064,Customer_65,56-65,San Diego,Regular,5,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_000052,I'm so impressed with this purchase! The product arrived quickly and in perfect condition. The quality is top-notch and it has exceeded all my expectations. The features work flawlessly and the design is beautiful. This is definitely one of my best purchases this year.,Outstanding product,4,2024-12-29,False,PROD_012,KitchenAid Stand Mixer,Home & Garden,Kitchen Appliances,KitchenAid,329.99,"5-quart bowl, 10 speeds, Multiple attachments",CUST_0081,Customer_82,18-25,Seattle,Frequent,3,0,,Positive,"{""functionality"": ""positive"", ""design"": ""positive"", ""ease_of_use"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_000053,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Outstanding product,5,2024-12-30,True,PROD_020,PlayStation 5 Console,Toys & Games,Gaming Consoles,Sony,499.99,"4K gaming, Ray tracing, SSD storage, DualSense controller",CUST_0068,Customer_69,36-45,San Francisco,Regular,5,0,https://example.com/review_images/photo2.jpg; https://example.com/review_videos/video1.mp4,Positive,"{""fun_factor"": ""positive"", ""quality"": ""positive"", ""educational_value"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_000054,I'm so impressed with this purchase! The product arrived quickly and in perfect condition. The quality is top-notch and it has exceeded all my expectations. The features work flawlessly and the design is beautiful. This is definitely one of my best purchases this year.,Outstanding product,5,2025-01-28,False,PROD_003,MacBook Pro 16-inch,Electronics,Laptops,Apple,2499.99,"M3 Pro chip, Liquid Retina XDR, 22-hour battery",CUST_0035,Customer_36,56-65,Fort Worth,New Customer,1,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_000055,"Outstanding product! I've been looking for something like this for a while and this one is perfect. The quality is excellent, the price is fair, and the customer service was great. I would definitely buy from this brand again. Highly recommended!",Outstanding product,4,2024-04-14,False,PROD_011,Dyson V15 Detect,Home & Garden,Vacuum Cleaners,Dyson,749.99,"Laser dust detection, 60-minute runtime, HEPA filtration",CUST_0003,Customer_4,56-65,Columbus,Frequent,5,0,,Positive,"{""functionality"": ""positive"", ""design"": ""positive"", ""ease_of_use"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_000056,Fantastic product! I'm so glad I chose this one. The quality is outstanding and it works better than I expected. The packaging was perfect and it arrived on time. I would definitely recommend this to friends and family. Great purchase!,Great quality,5,2025-09-28,True,PROD_009,Adidas Ultraboost 22,Fashion,Running Shoes,Adidas,180.0,"Boost midsole, Primeknit upper, Continental rubber",CUST_0043,Customer_44,65+,Austin,Occasional,5,0,https://example.com/review_images/photo1.jpg; https://example.com/review_videos/video1.mp4,Positive,"{""fit"": ""positive"", ""style"": ""positive"", ""comfort"": ""positive"", ""durability"": ""positive"", ""material"": ""positive""}"
REV_000057,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Excellent value,5,2025-05-01,False,PROD_008,Levi's 501 Original Jeans,Fashion,Jeans,Levi's,89.99,"Straight fit, 100% cotton, Classic style",CUST_0092,Customer_93,56-65,Indianapolis,New Customer,2,0,,Positive,"{""fit"": ""positive"", ""style"": ""positive"", ""comfort"": ""positive"", ""durability"": ""positive"", ""material"": ""positive""}"
REV_000058,The La Mer Crème de la Mer is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Amazing product!,5,2024-08-07,True,PROD_016,La Mer Crème de la Mer,Beauty & Personal Care,Skincare,La Mer,195.0,"Moisturizing cream, Sea kelp extract, Luxury skincare",CUST_0057,Customer_58,36-45,Indianapolis,Regular,2,0,,Positive,"{""effectiveness"": ""positive"", ""texture"": ""positive"", ""scent"": ""positive"", ""packaging"": ""positive"", ""value"": ""positive""}"
REV_000059,"Outstanding product! I've been looking for something like this for a while and this one is perfect. The quality is excellent, the price is fair, and the customer service was great. I would definitely buy from this brand again. Highly recommended!",Best purchase ever,4,2025-02-06,False,PROD_010,Instant Pot Duo 7-in-1,Home & Garden,Kitchen Appliances,Instant Pot,99.99,"Pressure cooker, Slow cooker, Rice cooker, Steamer",CUST_0084,Customer_85,26-35,Fort Worth,New Customer,4,0,,Positive,"{""functionality"": ""positive"", ""design"": ""positive"", ""ease_of_use"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_000060,"Outstanding product! I've been looking for something like this for a while and this one is perfect. The quality is excellent, the price is fair, and the customer service was great. I would definitely buy from this brand again. Highly recommended!",Fantastic quality,5,2024-10-05,False,PROD_014,Atomic Habits,Books,Self-Help,Avery,18.99,"Hardcover, 320 pages, Personal development",CUST_0095,Customer_96,65+,San Diego,Frequent,4,0,,Positive,"{""content"": ""positive"", ""writing"": ""positive"", ""plot"": ""positive"", ""characters"": ""positive"", ""value"": ""positive""}"
REV_000061,The Instant Pot Duo 7-in-1 is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Highly recommend,5,2024-04-25,True,PROD_010,Instant Pot Duo 7-in-1,Home & Garden,Kitchen Appliances,Instant Pot,99.99,"Pressure cooker, Slow cooker, Rice cooker, Steamer",CUST_0032,Customer_33,36-45,Phoenix,Regular,8,1,,Positive,"{""functionality"": ""positive"", ""design"": ""positive"", ""ease_of_use"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_000062,"Outstanding product! I've been looking for something like this for a while and this one is perfect. The quality is excellent, the price is fair, and the customer service was great. I would definitely buy from this brand again. Highly recommended!",Outstanding product,4,2025-06-05,True,PROD_007,Nike Air Max 270,Fashion,Sneakers,Nike,150.0,"Air Max sole, Breathable mesh, Casual style",CUST_0027,Customer_28,26-35,Los Angeles,Frequent,0,0,https://example.com/review_videos/video1.mp4; https://example.com/review_images/photo2.jpg,Positive,"{""fit"": ""positive"", ""style"": ""positive"", ""comfort"": ""positive"", ""durability"": ""positive"", ""material"": ""positive""}"
REV_000063,"Outstanding product! I've been looking for something like this for a while and this one is perfect. The quality is excellent, the price is fair, and the customer service was great. I would definitely buy from this brand again. Highly recommended!",Highly recommend,4,2024-04-11,True,PROD_007,Nike Air Max 270,Fashion,Sneakers,Nike,150.0,"Air Max sole, Breathable mesh, Casual style",CUST_0037,Customer_38,18-25,Los Angeles,New Customer,3,0,,Positive,"{""fit"": ""positive"", ""style"": ""positive"", ""comfort"": ""positive"", ""durability"": ""positive"", ""material"": ""positive""}"
REV_000064,"Poor product quality and terrible customer service. The item arrived broken and when I tried to return it, the process was a nightmare. The product itself is cheaply made and doesn't last. Avoid this purchase at all costs.",Disappointed,1,2024-08-05,True,PROD_009,Adidas Ultraboost 22,Fashion,Running Shoes,Adidas,180.0,"Boost midsole, Primeknit upper, Continental rubber",CUST_0005,Customer_6,26-35,Indianapolis,Regular,1,0,,Negative,"{""fit"": ""negative"", ""style"": ""negative"", ""comfort"": ""negative"", ""durability"": ""negative"", ""material"": ""negative""}"
REV_000065,"Poor product quality and terrible customer service. The item arrived broken and when I tried to return it, the process was a nightmare. The product itself is cheaply made and doesn't last. Avoid this purchase at all costs.",Disappointed,2,2024-07-28,False,PROD_016,La Mer Crème de la Mer,Beauty & Personal Care,Skincare,La Mer,195.0,"Moisturizing cream, Sea kelp extract, Luxury skincare",CUST_0013,Customer_14,18-25,Charlotte,Occasional,2,0,,Negative,"{""effectiveness"": ""negative"", ""texture"": ""negative"", ""scent"": ""negative"", ""packaging"": ""negative"", ""value"": ""negative""}"
REV_000066,"Outstanding product! I've been looking for something like this for a while and this one is perfect. The quality is excellent, the price is fair, and the customer service was great. I would definitely buy from this brand again. Highly recommended!",Amazing product!,4,2025-02-11,True,PROD_011,Dyson V15 Detect,Home & Garden,Vacuum Cleaners,Dyson,749.99,"Laser dust detection, 60-minute runtime, HEPA filtration",CUST_0023,Customer_24,56-65,Philadelphia,Frequent,1,0,,Positive,"{""functionality"": ""positive"", ""design"": ""positive"", ""ease_of_use"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_000067,Fantastic product! I'm so glad I chose this one. The quality is outstanding and it works better than I expected. The packaging was perfect and it arrived on time. I would definitely recommend this to friends and family. Great purchase!,Exceeded my expectations,4,2025-07-16,True,PROD_013,The Seven Husbands of Evelyn Hugo,Books,Fiction,Simon & Schuster,16.99,"Paperback, 400 pages, Bestseller",CUST_0062,Customer_63,26-35,San Diego,Frequent,5,0,,Positive,"{""content"": ""positive"", ""writing"": ""positive"", ""plot"": ""positive"", ""characters"": ""positive"", ""value"": ""positive""}"
REV_000068,The Sony WH-1000XM5 is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Great quality,5,2024-06-21,False,PROD_005,Sony WH-1000XM5,Electronics,Headphones,Sony,399.99,"Noise canceling, 30-hour battery, LDAC codec",CUST_0072,Customer_73,65+,Columbus,Frequent,2,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_000069,The PlayStation 5 Console is terrible! The quality is awful and it's definitely not worth the price. It arrived damaged and doesn't function properly. The materials feel cheap and it's poorly constructed. I regret this purchase completely.,Regret buying,1,2025-03-29,False,PROD_020,PlayStation 5 Console,Toys & Games,Gaming Consoles,Sony,499.99,"4K gaming, Ray tracing, SSD storage, DualSense controller",CUST_0076,Customer_77,18-25,San Diego,Occasional,3,0,,Negative,"{""fun_factor"": ""negative"", ""quality"": ""negative"", ""educational_value"": ""negative"", ""durability"": ""negative"", ""value"": ""negative""}"
REV_000070,"This is a standard product that works adequately. The quality is acceptable and it serves its purpose well. There's nothing particularly impressive about it, but there's also nothing wrong with it. It's a reliable, no-frills option.",Nothing special,3,2025-05-15,True,PROD_010,Instant Pot Duo 7-in-1,Home & Garden,Kitchen Appliances,Instant Pot,99.99,"Pressure cooker, Slow cooker, Rice cooker, Steamer",CUST_0075,Customer_76,18-25,Fort Worth,Frequent,0,0,,Neutral,"{""functionality"": ""neutral"", ""design"": ""neutral"", ""ease_of_use"": ""neutral"", ""durability"": ""neutral"", ""value"": ""neutral""}"
